3,1,494.92,158.00,30.98,70.30,1,-1,-1,-1
3,2,258.62,217.98,36.15,82.03,1,-1,-1,-1
3,3,627.20,239.48,36.08,81.87,1,-1,-1,-1
4,1,490.95,161.05,30.98,70.30,1,-1,-1,-1
4,2,273.01,215.65,36.19,82.12,1,-1,-1,-1
4,3,617.27,243.33,34.44,78.15,1,-1,-1,-1
5,1,489.73,162.03,30.98,70.30,1,-1,-1,-1
5,2,278.12,212.03,38.90,88.28,1,-1,-1,-1
5,3,604.67,239.47,36.08,81.88,1,-1,-1,-1
6,1,487.96,163.07,30.98,70.30,1,-1,-1,-1
6,2,284.49,212.29,35.21,79.91,1,-1,-1,-1
6,3,593.10,238.23,36.61,83.07,1,-1,-1,-1
7,2,285.33,211.07,38.65,87.70,1,-1,-1,-1
7,3,581.09,237.83,36.78,83.46,1,-1,-1,-1
7,5,481.95,163.10,33.12,75.16,1,-1,-1,-1
8,1,484.94,171.27,30.98,70.30,1,-1,-1,-1
8,2,291.75,213.37,37.32,84.68,1,-1,-1,-1
8,3,577.18,237.72,36.83,83.57,1,-1,-1,-1
8,5,477.42,165.55,31.78,72.11,1,-1,-1,-1
9,1,483.26,173.31,30.98,70.30,1,-1,-1,-1
9,2,297.92,210.90,36.81,83.52,1,-1,-1,-1
9,3,568.73,237.71,36.83,83.58,1,-1,-1,-1
9,5,475.88,166.56,31.22,70.85,1,-1,-1,-1
10,2,303.98,210.03,36.64,83.13,1,-1,-1,-1
10,3,558.59,237.73,36.82,83.55,1,-1,-1,-1
10,5,471.86,166.90,31.03,70.42,1,-1,-1,-1
11,2,309.32,209.75,36.59,83.02,1,-1,-1,-1
11,3,543.81,237.76,36.81,83.52,1,-1,-1,-1
11,5,467.05,167.01,32.91,74.68,1,-1,-1,-1
12,1,463.50,168.15,30.98,70.30,1,-1,-1,-1
12,2,315.08,209.68,36.58,83.01,1,-1,-1,-1
12,3,534.65,237.79,36.79,83.49,1,-1,-1,-1
12,5,464.25,167.15,33.22,75.38,1,-1,-1,-1
13,1,457.96,171.06,30.98,70.30,1,-1,-1,-1
13,2,324.35,208.34,34.59,78.50,1,-1,-1,-1
13,3,524.30,237.82,36.78,83.47,1,-1,-1,-1
14,1,454.78,168.68,32.82,74.47,1,-1,-1,-1
14,2,331.59,201.03,35.90,81.45,1,-1,-1,-1
14,3,509.50,237.84,36.77,83.45,1,-1,-1,-1
15,1,451.21,169.28,33.04,74.97,1,-1,-1,-1
15,2,337.35,198.48,36.36,82.50,1,-1,-1,-1
15,3,500.35,237.86,36.76,83.43,1,-1,-1,-1
16,2,339.27,197.58,36.54,82.92,1,-1,-1,-1
16,3,494.00,237.88,36.76,83.41,1,-1,-1,-1
16,8,721.94,286.62,47.41,107.59,1,-1,-1,-1
16,9,432.56,168.41,34.87,79.12,1,-1,-1,-1
17,1,436.47,171.75,33.69,76.45,1,-1,-1,-1
17,2,341.06,194.00,38.97,88.43,1,-1,-1,-1
17,3,484.06,237.89,36.75,83.40,1,-1,-1,-1
17,8,716.38,279.45,47.28,107.30,1,-1,-1,-1
17,9,426.94,165.39,34.95,79.31,1,-1,-1,-1
18,1,430.02,172.15,33.79,76.69,1,-1,-1,-1
18,2,348.09,192.70,37.58,85.27,1,-1,-1,-1
18,3,469.44,237.91,36.75,83.38,1,-1,-1,-1
18,8,709.48,277.37,47.29,107.31,1,-1,-1,-1
18,9,425.70,159.98,36.86,83.64,1,-1,-1,-1
19,1,429.11,180.19,30.29,68.75,1,-1,-1,-1
19,2,357.21,194.96,29.88,67.80,1,-1,-1,-1
19,3,457.04,233.95,36.74,83.37,1,-1,-1,-1
19,8,701.58,281.94,47.32,107.37,1,-1,-1,-1
20,1,424.95,181.65,30.13,68.38,1,-1,-1,-1
20,2,361.59,205.51,28.56,64.80,1,-1,-1,-1
20,3,448.79,232.46,36.74,83.36,1,-1,-1,-1
20,8,694.12,278.72,47.34,107.43,1,-1,-1,-1
20,11,729.88,285.12,40.96,92.96,1,-1,-1,-1
21,2,362.20,196.84,33.99,77.12,1,-1,-1,-1
21,3,438.45,231.78,36.78,83.47,1,-1,-1,-1
21,5,439.00,230.20,36.69,83.25,1,-1,-1,-1
21,8,686.86,275.58,44.58,101.17,1,-1,-1,-1
21,11,722.62,279.01,37.39,84.86,1,-1,-1,-1
22,2,362.61,190.19,35.74,81.10,1,-1,-1,-1
22,5,433.33,227.48,39.24,89.05,1,-1,-1,-1
22,8,680.35,274.56,43.59,98.92,1,-1,-1,-1
22,11,716.69,281.83,36.43,82.67,1,-1,-1,-1
23,2,369.59,191.38,36.46,82.73,1,-1,-1,-1
23,5,429.45,233.14,35.91,81.49,1,-1,-1,-1
23,8,678.32,274.28,43.28,98.21,1,-1,-1,-1
23,11,715.10,282.68,36.22,82.18,1,-1,-1,-1
24,2,368.89,188.02,36.73,83.35,1,-1,-1,-1
24,5,411.95,199.41,53.23,120.78,1,-1,-1,-1
24,8,659.34,274.26,43.19,98.02,1,-1,-1,-1
24,11,703.24,272.87,41.08,93.22,1,-1,-1,-1
24,15,391.20,179.99,31.08,70.53,1,-1,-1,-1
25,2,368.43,186.78,36.82,83.56,1,-1,-1,-1
25,5,400.82,183.23,58.84,133.52,1,-1,-1,-1
25,8,658.13,272.96,41.02,93.07,1,-1,-1,-1
25,11,694.64,264.98,42.69,96.87,1,-1,-1,-1
25,15,384.43,174.63,33.27,75.50,1,-1,-1,-1
26,2,370.72,181.79,39.17,88.89,1,-1,-1,-1
26,5,398.29,191.77,52.89,120.02,1,-1,-1,-1
26,8,656.74,264.97,42.46,96.34,1,-1,-1,-1
26,11,688.24,268.62,38.83,88.12,1,-1,-1,-1
26,15,380.37,174.26,34.58,78.48,1,-1,-1,-1
27,2,374.24,179.84,39.68,90.04,1,-1,-1,-1
27,3,370.35,182.66,40.08,90.95,1,-1,-1,-1
27,5,391.81,181.37,56.01,127.10,1,-1,-1,-1
27,8,652.35,262.22,42.97,97.50,1,-1,-1,-1
27,11,686.25,270.34,37.28,84.59,1,-1,-1,-1
28,2,381.74,184.82,37.54,85.18,1,-1,-1,-1
28,3,367.21,180.10,37.92,86.04,1,-1,-1,-1
28,5,386.73,180.30,57.88,131.34,1,-1,-1,-1
28,8,646.27,261.28,43.18,97.98,1,-1,-1,-1
28,11,680.26,263.42,39.20,88.94,1,-1,-1,-1
29,1,376.30,210.58,39.96,90.67,1,-1,-1,-1
29,2,375.66,181.80,37.05,84.08,1,-1,-1,-1
29,3,357.08,175.90,37.99,86.20,1,-1,-1,-1
29,8,658.20,260.36,41.14,93.35,1,-1,-1,-1
29,11,674.76,261.10,39.10,88.72,1,-1,-1,-1
29,19,651.09,267.44,40.96,92.96,1,-1,-1,-1
30,1,377.89,211.85,40.40,91.68,1,-1,-1,-1
30,2,378.54,180.32,37.24,84.50,1,-1,-1,-1
30,3,365.76,178.97,37.00,83.96,1,-1,-1,-1
30,8,654.71,258.32,40.65,92.23,1,-1,-1,-1
30,11,666.69,251.08,42.51,96.47,1,-1,-1,-1
30,19,646.59,266.80,39.93,90.61,1,-1,-1,-1
30,20,396.10,212.45,37.38,84.82,1,-1,-1,-1
31,1,373.38,214.37,41.05,93.16,1,-1,-1,-1
31,3,370.82,179.25,36.79,83.48,1,-1,-1,-1
31,11,659.64,248.60,43.25,98.15,1,-1,-1,-1
31,20,395.04,217.88,33.02,74.93,1,-1,-1,-1
31,21,630.66,259.68,40.96,92.96,1,-1,-1,-1
32,3,372.67,179.40,36.71,83.31,1,-1,-1,-1
32,8,653.13,254.89,37.12,84.22,1,-1,-1,-1
32,11,653.69,245.42,43.63,99.00,1,-1,-1,-1
32,15,393.13,221.50,31.53,71.55,1,-1,-1,-1
32,20,385.66,219.80,30.12,68.36,1,-1,-1,-1
32,21,625.21,256.41,40.19,91.20,1,-1,-1,-1
32,22,613.18,259.70,40.21,91.25,1,-1,-1,-1
33,1,378.75,207.66,40.65,92.23,1,-1,-1,-1
33,2,397.62,192.76,42.80,97.12,1,-1,-1,-1
33,3,373.59,179.55,36.69,83.26,1,-1,-1,-1
33,8,650.23,252.93,36.34,82.47,1,-1,-1,-1
33,11,637.91,242.06,46.69,105.94,1,-1,-1,-1
33,15,392.75,226.04,31.76,72.07,1,-1,-1,-1
33,20,381.70,215.17,30.82,69.95,1,-1,-1,-1
33,21,622.63,256.47,39.25,89.06,1,-1,-1,-1
33,22,612.54,251.57,42.60,96.68,1,-1,-1,-1
34,1,379.82,202.35,40.56,92.03,1,-1,-1,-1
34,2,399.86,194.25,43.46,98.61,1,-1,-1,-1
34,3,373.49,175.07,39.04,88.59,1,-1,-1,-1
34,5,363.32,179.46,42.79,97.10,1,-1,-1,-1
34,11,632.30,240.91,44.80,101.67,1,-1,-1,-1
34,21,601.70,255.20,40.01,90.79,1,-1,-1,-1
34,22,611.69,249.02,41.05,93.16,1,-1,-1,-1
35,1,376.75,203.42,41.03,93.11,1,-1,-1,-1
35,2,401.91,193.52,41.62,94.45,1,-1,-1,-1
35,3,374.18,177.98,37.61,85.34,1,-1,-1,-1
35,5,364.53,176.56,37.96,86.13,1,-1,-1,-1
35,8,621.25,254.26,39.59,89.83,1,-1,-1,-1
35,11,628.48,245.26,41.93,95.14,1,-1,-1,-1
35,21,602.13,250.67,40.04,90.85,1,-1,-1,-1
35,22,610.26,246.52,40.99,93.00,1,-1,-1,-1
36,2,401.20,189.93,42.98,97.54,1,-1,-1,-1
36,3,378.07,178.65,39.39,89.38,1,-1,-1,-1
36,5,367.39,174.45,39.50,89.64,1,-1,-1,-1
36,8,613.90,250.30,42.09,95.52,1,-1,-1,-1
36,11,624.69,242.33,42.99,97.55,1,-1,-1,-1
36,21,598.30,244.30,42.29,95.96,1,-1,-1,-1
37,1,370.10,179.32,40.55,92.01,1,-1,-1,-1
37,2,406.06,191.84,41.40,93.95,1,-1,-1,-1
37,3,383.44,179.57,37.73,85.62,1,-1,-1,-1
37,5,364.58,173.31,39.41,89.43,1,-1,-1,-1
37,8,598.36,244.35,43.01,97.59,1,-1,-1,-1
37,11,623.42,236.71,43.36,98.40,1,-1,-1,-1
37,21,606.44,242.08,43.09,97.78,1,-1,-1,-1
38,1,369.73,176.66,38.04,86.32,1,-1,-1,-1
38,2,407.81,192.60,40.75,92.47,1,-1,-1,-1
38,3,387.09,186.71,33.24,75.42,1,-1,-1,-1
38,8,584.06,250.54,38.97,88.42,1,-1,-1,-1
38,11,613.97,239.26,41.39,93.93,1,-1,-1,-1
38,21,595.77,246.01,38.89,88.24,1,-1,-1,-1
39,1,366.28,175.76,37.16,84.32,1,-1,-1,-1
39,2,418.27,188.92,38.15,86.56,1,-1,-1,-1
39,3,388.64,189.54,31.53,71.54,1,-1,-1,-1
39,8,574.81,240.23,39.77,90.24,1,-1,-1,-1
39,11,607.89,237.14,41.36,93.85,1,-1,-1,-1
39,21,601.65,233.76,41.95,95.19,1,-1,-1,-1
40,1,365.80,176.15,34.85,79.08,1,-1,-1,-1
40,2,424.78,182.77,39.55,89.74,1,-1,-1,-1
40,3,392.67,190.52,30.96,70.25,1,-1,-1,-1
40,5,376.03,180.91,34.21,77.64,1,-1,-1,-1
40,8,564.40,241.95,37.70,85.54,1,-1,-1,-1
40,9,405.90,180.14,43.93,99.68,1,-1,-1,-1
40,21,598.97,234.26,40.86,92.72,1,-1,-1,-1
41,1,365.79,176.37,33.99,77.13,1,-1,-1,-1
41,2,428.35,185.20,37.71,85.57,1,-1,-1,-1
41,3,382.51,188.13,32.66,74.11,1,-1,-1,-1
41,5,384.81,181.78,33.67,76.40,1,-1,-1,-1
41,8,556.40,240.13,37.34,84.74,1,-1,-1,-1
41,9,405.00,180.98,44.27,100.45,1,-1,-1,-1
41,21,594.07,234.65,40.43,91.74,1,-1,-1,-1
42,1,363.49,175.41,33.62,76.28,1,-1,-1,-1
42,2,432.84,188.91,33.13,75.18,1,-1,-1,-1
42,3,374.96,180.68,33.27,75.49,1,-1,-1,-1
42,5,388.02,176.50,38.02,86.28,1,-1,-1,-1
42,21,587.67,230.19,42.42,96.26,1,-1,-1,-1
42,28,563.35,235.96,40.32,91.50,1,-1,-1,-1
43,2,435.61,187.53,33.35,75.69,1,-1,-1,-1
43,3,372.14,177.84,33.51,76.05,1,-1,-1,-1
43,5,391.71,183.11,35.27,80.04,1,-1,-1,-1
43,8,548.63,236.07,39.74,90.18,1,-1,-1,-1
43,21,586.05,229.26,41.05,93.16,1,-1,-1,-1
43,28,561.57,231.41,40.44,91.77,1,-1,-1,-1
44,2,438.52,186.41,31.57,71.64,1,-1,-1,-1
44,3,378.47,180.12,33.61,76.28,1,-1,-1,-1
44,5,393.35,183.53,34.98,79.37,1,-1,-1,-1
44,8,541.52,234.20,39.72,90.14,1,-1,-1,-1
44,21,580.94,227.03,38.13,86.53,1,-1,-1,-1
44,28,552.43,229.91,40.44,91.76,1,-1,-1,-1
45,2,440.74,183.24,32.84,74.52,1,-1,-1,-1
45,3,380.95,181.04,33.66,76.38,1,-1,-1,-1
45,21,575.11,224.27,39.47,89.56,1,-1,-1,-1
45,28,544.48,229.49,40.41,91.71,1,-1,-1,-1
45,30,371.82,176.92,33.73,76.54,1,-1,-1,-1
45,32,713.23,275.66,44.18,100.25,1,-1,-1,-1
46,2,442.79,184.82,31.45,71.37,1,-1,-1,-1
46,3,379.86,180.28,33.57,76.19,1,-1,-1,-1
46,21,573.77,225.31,37.59,85.29,1,-1,-1,-1
