3,1,1716.50,364.89,128.96,388.88,1,-1,-1,-1
4,1,1716.50,364.89,128.96,388.88,1,-1,-1,-1
5,1,1716.50,364.89,128.96,388.88,1,-1,-1,-1
6,1,1721.07,382.17,122.76,370.19,1,-1,-1,-1
7,1,1718.09,370.90,126.80,382.38,1,-1,-1,-1
8,1,1717.07,367.05,128.18,386.55,1,-1,-1,-1
8,7,276.42,443.15,89.50,270.62,1,-1,-1,-1
9,1,1704.52,381.98,122.82,370.39,1,-1,-1,-1
9,7,275.75,445.50,86.48,261.49,1,-1,-1,-1
10,1,1699.82,387.56,120.82,364.35,1,-1,-1,-1
10,7,275.48,446.45,85.27,257.81,1,-1,-1,-1
11,1,1692.71,390.73,126.04,380.11,1,-1,-1,-1
11,7,275.39,446.77,84.86,256.57,1,-1,-1,-1
11,9,1308.02,460.25,60.74,184.26,1,-1,-1,-1
11,10,1281.00,545.00,39.00,119.00,1,-1,-1,-1
12,1,1696.73,373.41,134.09,404.36,1,-1,-1,-1
12,7,275.35,446.92,84.67,256.00,1,-1,-1,-1
12,9,1312.62,457.02,63.09,191.38,1,-1,-1,-1
12,10,1287.11,545.00,39.00,119.00,1,-1,-1,-1
13,1,1698.32,366.82,137.12,413.49,1,-1,-1,-1
13,9,1311.62,459.47,67.17,203.75,1,-1,-1,-1
13,10,1289.06,545.00,39.00,119.00,1,-1,-1,-1
14,1,1699.05,364.22,138.27,416.95,1,-1,-1,-1
14,9,1311.19,460.34,68.57,207.99,1,-1,-1,-1
14,10,1289.61,545.00,39.00,119.00,1,-1,-1,-1
15,1,1692.96,364.38,132.59,399.80,1,-1,-1,-1
15,9,1313.18,466.25,65.88,199.81,1,-1,-1,-1
15,10,1289.70,545.00,39.00,119.00,1,-1,-1,-1
16,1,1690.68,364.49,130.32,392.96,1,-1,-1,-1
16,9,1311.60,462.79,67.95,206.07,1,-1,-1,-1
16,10,1288.36,542.36,40.95,124.94,1,-1,-1,-1
16,11,878.48,524.16,33.44,102.05,1,-1,-1,-1
17,1,1679.16,380.64,123.69,373.00,1,-1,-1,-1
17,9,1311.01,461.54,68.67,208.25,1,-1,-1,-1
17,10,1289.29,541.90,41.28,125.96,1,-1,-1,-1
17,11,879.52,525.21,32.99,100.67,1,-1,-1,-1
18,1,1674.94,386.74,121.19,365.47,1,-1,-1,-1
18,9,1310.75,461.04,68.91,208.94,1,-1,-1,-1
18,10,1288.11,535.57,44.18,134.76,1,-1,-1,-1
18,12,1807.66,440.58,59.65,181.11,1,-1,-1,-1
19,1,1672.27,371.46,132.40,399.26,1,-1,-1,-1
19,9,1310.62,460.84,68.96,209.09,1,-1,-1,-1
19,10,1294.23,541.41,40.97,124.99,1,-1,-1,-1
19,12,1807.34,441.73,63.02,191.31,1,-1,-1,-1
20,1,1671.32,366.02,136.40,411.30,1,-1,-1,-1
20,9,1311.01,460.97,69.67,211.24,1,-1,-1,-1
20,10,1295.53,541.02,41.19,125.64,1,-1,-1,-1
20,12,1816.12,438.41,61.05,185.32,1,-1,-1,-1
20,14,878.51,523.33,33.82,103.47,1,-1,-1,-1
21,1,1671.09,363.87,137.96,415.99,1,-1,-1,-1
21,12,1810.46,441.10,63.28,192.07,1,-1,-1,-1
21,14,878.51,523.33,33.82,103.47,1,-1,-1,-1
22,1,1671.12,363.06,138.53,417.69,1,-1,-1,-1
22,12,1817.00,438.42,61.08,185.41,1,-1,-1,-1
22,16,1.00,212.12,210.12,632.36,1,-1,-1,-1
23,1,1671.23,362.79,138.71,418.22,1,-1,-1,-1
23,12,1819.44,437.46,60.19,182.69,1,-1,-1,-1
23,16,1.00,212.12,210.12,632.36,1,-1,-1,-1
23,17,1324.20,460.65,68.64,207.93,1,-1,-1,-1
24,1,1671.35,362.72,138.74,418.30,1,-1,-1,-1
24,12,1820.25,437.17,59.86,181.67,1,-1,-1,-1
24,16,30.05,230.75,199.72,601.08,1,-1,-1,-1
24,17,1324.20,460.65,68.64,207.93,1,-1,-1,-1
25,1,1671.48,362.73,138.72,418.23,1,-1,-1,-1
25,12,1820.49,437.10,59.73,181.27,1,-1,-1,-1
25,16,38.13,235.94,196.83,592.36,1,-1,-1,-1
25,17,1324.20,460.65,68.64,207.93,1,-1,-1,-1
25,19,314.52,464.01,73.58,222.48,1,-1,-1,-1
26,1,1671.59,362.76,138.68,418.11,1,-1,-1,-1
26,9,1323.59,460.71,68.90,208.87,1,-1,-1,-1
26,12,1821.75,436.27,59.82,181.54,1,-1,-1,-1
26,17,1324.20,460.65,68.64,207.93,1,-1,-1,-1
26,19,324.38,451.17,81.93,247.76,1,-1,-1,-1
27,1,1653.34,362.80,138.64,417.98,1,-1,-1,-1
27,9,1324.83,460.76,69.19,209.75,1,-1,-1,-1
27,10,1323.54,464.05,67.11,204.52,1,-1,-1,-1
27,19,327.37,447.23,84.50,255.50,1,-1,-1,-1
28,1,1645.51,360.29,145.16,437.61,1,-1,-1,-1
28,10,1325.19,459.43,68.72,209.25,1,-1,-1,-1
28,19,331.30,443.94,86.64,261.97,1,-1,-1,-1
28,20,46.26,227.27,225.27,677.82,1,-1,-1,-1
29,1,1642.65,359.36,147.58,444.90,1,-1,-1,-1
29,10,1327.94,453.20,70.85,215.75,1,-1,-1,-1
29,20,46.26,227.27,225.27,677.82,1,-1,-1,-1
30,1,1642.64,361.55,142.01,428.10,1,-1,-1,-1
30,20,48.67,203.47,237.22,713.76,1,-1,-1,-1
30,21,1313.00,545.00,39.00,119.00,1,-1,-1,-1
31,1,1641.86,340.05,146.37,441.23,1,-1,-1,-1
31,20,78.75,218.07,229.89,691.72,1,-1,-1,-1
31,21,1313.00,545.00,39.00,119.00,1,-1,-1,-1
31,22,1791.91,329.43,148.29,446.86,1,-1,-1,-1
32,1,1641.63,332.19,147.95,445.99,1,-1,-1,-1
32,20,85.89,216.10,230.88,694.68,1,-1,-1,-1
32,21,1313.00,545.00,39.00,119.00,1,-1,-1,-1
32,22,1790.99,329.43,148.29,446.86,1,-1,-1,-1
33,1,1641.66,329.26,148.53,447.71,1,-1,-1,-1
33,21,1313.00,545.00,39.00,119.00,1,-1,-1,-1
33,22,1791.01,307.40,148.29,446.86,1,-1,-1,-1
34,1,1641.77,328.26,148.71,448.24,1,-1,-1,-1
34,9,1326.91,468.51,64.30,194.92,1,-1,-1,-1
34,17,1313.03,539.48,42.65,129.29,1,-1,-1,-1
